,TreePredict,Subject,Subject_L,ImagePath,DateTime,Hour,TimeBin,TimeBin_L,Model,Model_L,FocalLengthIn35mmFilm,ExposureProgram,ExposureBiasValue,Flash,Dof,Av,Tv,Sv,Bv,BrightnessBin,BrightnessBin_L
7351,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_074948.jpg,2018-03-27 07:49:48,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.907,6.864,1.043,Dusk,1
7352,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_074949.jpg,2018-03-27 07:49:49,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.907,6.824,1.083,Dusk,1
7353,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_074950.jpg,2018-03-27 07:49:50,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.907,6.824,1.083,Dusk,1
7354,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_074952.jpg,2018-03-27 07:49:52,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.907,6.696,1.211,Dusk,1
7355,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_084748.jpg,2018-03-27 08:47:49,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,7.078,4.0,5.078,Weak Sun,5
7356,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085259.jpg,2018-03-27 08:52:59,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.299,3.607,Dusk,1
7357,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085446.jpg,2018-03-27 08:54:46,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.263,3.643,Dusk,1
7358,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085448.jpg,2018-03-27 08:54:48,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.748,4.158,Dusk,1
7359,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085453.jpg,2018-03-27 08:54:53,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.88,4.026,Dusk,1
7360,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085456.jpg,2018-03-27 08:54:56,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.956,3.95,Dusk,1
7361,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085555.jpg,2018-03-27 08:55:55,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,7.366,4.0,5.366,Weak Sun,5
7362,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085622.jpg,2018-03-27 08:56:22,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.623,3.283,Dusk,1
7363,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085632.jpg,2018-03-27 08:56:32,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.566,3.34,Dusk,1
7364,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085634.jpg,2018-03-27 08:56:34,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.566,3.34,Dusk,1
7365,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_085636.jpg,2018-03-27 08:56:36,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,5.138,3.768,Dusk,1
7366,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193044.jpg,2018-03-27 19:30:45,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.322,7.604,-0.282,Indoor,3
7367,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193049.jpg,2018-03-27 19:30:49,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.322,7.818,-0.496,Indoor,3
7368,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193052.jpg,2018-03-27 19:30:52,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.256,-1.349,Indoor,3
7369,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193054.jpg,2018-03-27 19:30:54,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.039,-1.132,Indoor,3
7370,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193056.jpg,2018-03-27 19:30:56,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.256,-1.349,Indoor,3
7371,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193101.jpg,2018-03-27 19:31:01,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,3.907,8.961,-3.054,Indoor,3
7372,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193104.jpg,2018-03-27 19:31:04,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.099,8.471,-2.372,Indoor,3
7373,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_193107.jpg,2018-03-27 19:31:07,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.585,8.362,-1.777,Indoor,3
7374,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_194224.jpg,2018-03-27 19:42:24,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.381,-1.474,Indoor,3
7375,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180327-Zak-9M_194238.jpg,2018-03-27 19:42:38,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.256,-1.349,Indoor,3
7376,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071249.jpg,2018-03-28 07:12:49,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.214,-1.307,Indoor,3
7377,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071251.jpg,2018-03-28 07:12:51,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.128,-1.221,Indoor,3
7378,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071255.jpg,2018-03-28 07:12:55,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.128,-1.221,Indoor,3
7379,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071302.jpg,2018-03-28 07:13:02,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.256,-1.349,Indoor,3
7380,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071304.jpg,2018-03-28 07:13:04,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.214,-1.307,Indoor,3
7381,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071311.jpg,2018-03-28 07:13:11,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.214,-1.307,Indoor,3
7382,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071331.jpg,2018-03-28 07:13:31,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.469,-1.562,Indoor,3
7383,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071335.jpg,2018-03-28 07:13:35,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.428,-1.521,Indoor,3
7384,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071856.jpg,2018-03-28 07:18:56,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,7.531,-0.624,Indoor,3
7385,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071904.jpg,2018-03-28 07:19:04,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,7.616,-0.709,Indoor,3
7386,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_071918.jpg,2018-03-28 07:19:18,7.0,LateNight,2,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,7.797,-0.89,Indoor,3
7387,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_080904.jpg,2018-03-28 08:09:04,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,5.322,7.733,-0.411,Indoor,3
7388,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_092610.jpg,2018-03-28 09:26:10,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.214,-1.307,Indoor,3
7389,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_092611.jpg,2018-03-28 09:26:11,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,4.907,8.428,-1.521,Indoor,3
7390,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_170128.jpg,2018-03-28 17:01:28,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.585,4.321,Dusk,1
7391,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_170131.jpg,2018-03-28 17:01:31,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,6.906,4.623,4.283,Dusk,1
7392,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172434.JPG,2018-03-28 17:24:34,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,7.322,2.678,Dusk,1
7393,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172435.JPG,2018-03-28 17:24:35,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,7.0,3.0,Dusk,1
7394,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172436.JPG,2018-03-28 17:24:36,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,6.678,3.322,Dusk,1
7395,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172437.JPG,2018-03-28 17:24:37,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,7.0,3.0,Dusk,1
7396,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172438.JPG,2018-03-28 17:24:38,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,7.0,3.0,Dusk,1
7397,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172440.JPG,2018-03-28 17:24:40,17.0,Daytime,0,DSC-RX100M4,1,58.0,2.0,0.3,0.0,0.35442124114781903,3.356,6.644,8.0,2.0,Dusk,1
7398,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172445.JPG,2018-03-28 17:24:45,17.0,Daytime,0,DSC-RX100M4,1,64.0,2.0,0.3,0.0,0.3548700726538316,3.356,6.644,7.678,2.322,Dusk,1
7399,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172451.JPG,2018-03-28 17:24:51,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,8.0,2.0,Dusk,1
7400,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172454.JPG,2018-03-28 17:24:54,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,8.0,2.0,Dusk,1
7401,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172459.JPG,2018-03-28 17:24:59,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,7.678,2.322,Dusk,1
7402,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172501.JPG,2018-03-28 17:25:01,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,8.0,2.0,Dusk,1
7403,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172503.JPG,2018-03-28 17:25:03,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,8.0,2.0,Dusk,1
7404,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172506.JPG,2018-03-28 17:25:06,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,6.644,8.0,2.0,Dusk,1
7405,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172529.JPG,2018-03-28 17:25:29,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,7.644,9.0,2.0,Dusk,1
7406,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172532.JPG,2018-03-28 17:25:32,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,7.644,9.0,2.0,Dusk,1
7407,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172535.JPG,2018-03-28 17:25:35,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,7.644,9.0,2.0,Dusk,1
7408,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172543.JPG,2018-03-28 17:25:43,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3493780884130399,3.356,7.644,8.322,2.678,Dusk,1
7409,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172559.JPG,2018-03-28 17:25:59,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,1.0,0.3050487912375281,2.971,7.966,6.0,4.937,Flash,2
7410,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172617.JPG,2018-03-28 17:26:17,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,9.322,1.615,Dusk,1
7411,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172618.JPG,2018-03-28 17:26:18,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7412,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172620.JPG,2018-03-28 17:26:20,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.644,2.293,Dusk,1
7413,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172623.JPG,2018-03-28 17:26:23,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,9.0,1.937,Dusk,1
7414,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172624.JPG,2018-03-28 17:26:24,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.644,2.293,Dusk,1
7415,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172636.JPG,2018-03-28 17:26:36,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,9.322,1.615,Dusk,1
7416,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172637.JPG,2018-03-28 17:26:37,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.644,2.293,Dusk,1
7417,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172639.JPG,2018-03-28 17:26:39,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7418,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172644.JPG,2018-03-28 17:26:44,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,9.322,1.615,Dusk,1
7419,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172645.JPG,2018-03-28 17:26:45,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.322,2.615,Dusk,1
7420,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172646.JPG,2018-03-28 17:26:46,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.678,3.259,Dusk,1
7421,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172647.JPG,2018-03-28 17:26:47,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.322,2.615,Dusk,1
7422,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172649.JPG,2018-03-28 17:26:49,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.644,2.293,Dusk,1
7423,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172652.JPG,2018-03-28 17:26:52,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.644,2.293,Dusk,1
7424,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172657.JPG,2018-03-28 17:26:57,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.322,2.615,Dusk,1
7425,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172658.JPG,2018-03-28 17:26:58,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.322,2.615,Dusk,1
7426,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172658_1.JPG,2018-03-28 17:26:58,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7427,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172659.JPG,2018-03-28 17:26:59,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7428,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172700.JPG,2018-03-28 17:27:00,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7429,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172702.JPG,2018-03-28 17:27:02,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7430,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172702_1.JPG,2018-03-28 17:27:02,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7431,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172703.JPG,2018-03-28 17:27:03,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.322,3.615,Dusk,1
7432,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172706.JPG,2018-03-28 17:27:06,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.678,3.259,Dusk,1
7433,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172707.JPG,2018-03-28 17:27:07,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.678,3.259,Dusk,1
7434,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172708.JPG,2018-03-28 17:27:08,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.678,3.259,Dusk,1
7435,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172709.JPG,2018-03-28 17:27:09,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,7.678,3.259,Dusk,1
7436,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172710.JPG,2018-03-28 17:27:10,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,7.966,8.0,2.937,Dusk,1
7437,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_172844.JPG,2018-03-28 17:28:44,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.3,0.0,0.3050487912375281,2.971,4.907,5.322,2.556,Dusk,1
7438,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_174542.JPG,2018-03-28 17:45:42,17.0,Daytime,0,DSC-RX100M4,1,69.0,2.0,1.0,0.0,0.30419919233574116,2.971,4.907,7.322,0.556,Dusk,1
7439,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_174604.JPG,2018-03-28 17:46:04,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,1.0,0.0,0.3050487912375281,2.971,6.966,10.0,-0.063,Indoor,3
7440,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_174623.JPG,2018-03-28 17:46:23,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.322,0.615,Dusk,1
7441,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_174625.JPG,2018-03-28 17:46:25,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.322,0.615,Dusk,1
7442,AllBaby,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180328-Zak-9M_174627.JPG,2018-03-28 17:46:27,17.0,Daytime,0,DSC-RX100M4,1,70.0,2.0,0.7,0.0,0.3050487912375281,2.971,6.966,9.322,0.615,Dusk,1
