,Subject,Subject_L,ImagePath,DateTime,Hour,TimeBin,TimeBin_L,Model,Model_L,FocalLengthIn35mmFilm,ExposureProgram,ExposureBiasValue,Flash,Dof,FNumber,Av,ExposureTime,Tv,ISOSpeedRatings,Sv,Bv,BrightnessBin,BrightnessBin_L
6781,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_191539.jpg,2018-03-10 19:15:39,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1014.0,8.342,-1.435,Indoor,3
6783,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193225.JPG,2018-03-10 19:32:25,19.0,Evening,1,DSC-RX100M4,1,55.0,2.0,0.3,0.0,0.30460700451305206,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6784,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193226.JPG,2018-03-10 19:32:26,19.0,Evening,1,DSC-RX100M4,1,55.0,2.0,0.3,0.0,0.30460700451305206,2.8,2.971,0.025,5.322,6400.0,11.0,-2.707,Indoor,3
6785,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193227.JPG,2018-03-10 19:32:27,19.0,Evening,1,DSC-RX100M4,1,55.0,2.0,0.3,0.0,0.30460700451305206,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6786,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193231.JPG,2018-03-10 19:32:31,19.0,Evening,1,DSC-RX100M4,1,65.0,2.0,0.3,0.0,0.30893850921164606,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6787,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193234.JPG,2018-03-10 19:32:34,19.0,Evening,1,DSC-RX100M4,1,65.0,2.0,0.3,0.0,0.30893850921164606,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6788,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193237.JPG,2018-03-10 19:32:37,19.0,Evening,1,DSC-RX100M4,1,56.0,2.0,0.3,0.0,0.30412665034547376,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6789,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193240.JPG,2018-03-10 19:32:40,19.0,Evening,1,DSC-RX100M4,1,41.0,2.0,0.3,0.0,0.30719709031715614,2.8,2.971,0.01667,5.907,4000.0,10.322,-1.444,Indoor,3
6790,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193244.JPG,2018-03-10 19:32:44,19.0,Evening,1,DSC-RX100M4,1,41.0,2.0,0.3,0.0,0.30719709031715614,2.8,2.971,0.01667,5.907,6400.0,11.0,-2.122,Indoor,3
6791,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193250.JPG,2018-03-10 19:32:50,19.0,Evening,1,DSC-RX100M4,1,41.0,2.0,0.3,0.0,0.30719709031715614,2.8,2.971,0.01667,5.907,5000.0,10.644,-1.766,Indoor,3
6792,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193255.JPG,2018-03-10 19:32:55,19.0,Evening,1,DSC-RX100M4,1,41.0,2.0,0.3,0.0,0.30719709031715614,2.8,2.971,0.01667,5.907,6400.0,11.0,-2.122,Indoor,3
6793,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193256.JPG,2018-03-10 19:32:56,19.0,Evening,1,DSC-RX100M4,1,41.0,2.0,0.3,0.0,0.30719709031715614,2.8,2.971,0.01667,5.907,6400.0,11.0,-2.122,Indoor,3
6794,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193312.JPG,2018-03-10 19:33:12,19.0,Evening,1,DSC-RX100M4,1,24.0,2.0,0.3,0.0,0.20017295602667798,1.8,1.696,0.01667,5.907,2000.0,9.322,-1.719,Indoor,3
6795,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193408.JPG,2018-03-10 19:34:08,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.0125,6.322,1250.0,8.644,0.649,Flash,2
6796,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193419.JPG,2018-03-10 19:34:19,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.0125,6.322,1000.0,8.322,0.971,Flash,2
6797,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193441.JPG,2018-03-10 19:34:41,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.0125,6.322,800.0,8.0,1.293,Flash,2
6798,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193510.JPG,2018-03-10 19:35:10,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.0125,6.322,800.0,8.0,1.293,Flash,2
6799,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193524.JPG,2018-03-10 19:35:24,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.0125,6.322,1000.0,8.322,0.971,Flash,2
6800,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_193530.JPG,2018-03-10 19:35:30,19.0,Evening,1,DSC-RX100M4,1,45.0,2.0,0.3,1.0,0.3132672601137422,2.8,2.971,0.01,6.644,800.0,8.0,1.615,Flash,2
6801,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194015.jpg,2018-03-10 19:40:15,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,613.0,7.616,-0.709,Indoor,3
6802,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194016.jpg,2018-03-10 19:40:16,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,711.0,7.83,-0.923,Indoor,3
6803,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194031.jpg,2018-03-10 19:40:31,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,560.0,7.485,-0.578,Indoor,3
6804,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194035.jpg,2018-03-10 19:40:35,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,596.0,7.575,-0.668,Indoor,3
6805,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194036.jpg,2018-03-10 19:40:36,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,560.0,7.485,-0.578,Indoor,3
6806,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194040.jpg,2018-03-10 19:40:40,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,596.0,7.575,-0.668,Indoor,3
6807,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194049.jpg,2018-03-10 19:40:49,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,613.0,7.616,-0.709,Indoor,3
6808,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180310-Zak-9M_194056.jpg,2018-03-10 19:40:56,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,578.0,7.531,-0.624,Indoor,3
6815,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084916.jpg,2018-03-11 08:49:17,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,175.0,5.807,2.1,Dusk,1
6816,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084919.jpg,2018-03-11 08:49:19,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,159.0,5.669,2.238,Dusk,1
6817,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084920.jpg,2018-03-11 08:49:20,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,159.0,5.669,2.238,Dusk,1
6818,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084921.jpg,2018-03-11 08:49:21,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,159.0,5.669,2.238,Dusk,1
6819,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084924.jpg,2018-03-11 08:49:24,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.01667,5.907,164.0,5.714,2.193,Dusk,1
6820,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_084929.jpg,2018-03-11 08:49:30,8.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,275.0,6.459,2.447,Dusk,1
6821,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_095958.jpg,2018-03-11 09:59:58,9.0,Morning,3,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00359,8.122,50.0,4.0,6.122,Weak Sun,5
6822,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100001.jpg,2018-03-11 10:00:01,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00224,8.802,50.0,4.0,6.802,Weak Sun,5
6823,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100048.jpg,2018-03-11 10:00:48,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00468,7.739,50.0,4.0,5.739,Weak Sun,5
6824,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100053.jpg,2018-03-11 10:00:53,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.0051,7.615,50.0,4.0,5.615,Weak Sun,5
6826,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100058.jpg,2018-03-11 10:00:58,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00371,8.074,73.0,4.546,5.528,Weak Sun,5
6827,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100059.jpg,2018-03-11 10:01:00,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00319,8.292,50.0,4.0,6.292,Weak Sun,5
6828,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100107.jpg,2018-03-11 10:01:07,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00269,8.538,50.0,4.0,6.538,Weak Sun,5
6829,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100318.jpg,2018-03-11 10:03:18,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00311,8.329,50.0,4.0,6.329,Weak Sun,5
6830,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100320.jpg,2018-03-11 10:03:20,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00349,8.163,50.0,4.0,6.163,Weak Sun,5
6831,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100340.jpg,2018-03-11 10:03:40,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00371,8.074,50.0,4.0,6.074,Weak Sun,5
6832,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_100400.jpg,2018-03-11 10:04:00,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00284,8.46,50.0,4.0,6.46,Weak Sun,5
6833,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102145.jpg,2018-03-11 10:21:45,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,172.0,5.782,3.124,Dusk,1
6834,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102150.jpg,2018-03-11 10:21:50,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,87.0,4.799,4.107,Dusk,1
6835,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102154.jpg,2018-03-11 10:21:54,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,104.0,5.057,3.849,Dusk,1
6836,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102157.jpg,2018-03-11 10:21:57,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,152.0,5.604,3.302,Dusk,1
6837,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102206.jpg,2018-03-11 10:22:06,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,86.0,4.782,4.124,Dusk,1
6838,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102209.jpg,2018-03-11 10:22:09,10.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,163.0,5.705,3.201,Dusk,1
6839,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_102230.jpg,2018-03-11 10:22:30,10.0,Daytime,0,Pixel XL,2,25.0,2.0,0.0,0.0,10.89039997645066,2.4,2.526,0.00592,7.4,215.0,6.104,3.822,Dusk,1
6840,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125149.jpg,2018-03-11 12:51:49,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,983.0,8.297,-1.39,Indoor,3
6841,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125150.jpg,2018-03-11 12:51:50,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1076.0,8.428,-1.521,Indoor,3
6842,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125151.jpg,2018-03-11 12:51:51,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1107.0,8.469,-1.562,Indoor,3
6843,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125153.jpg,2018-03-11 12:51:53,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1076.0,8.428,-1.521,Indoor,3
6844,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125155.jpg,2018-03-11 12:51:55,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1138.0,8.508,-1.601,Indoor,3
6845,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125205.jpg,2018-03-11 12:52:05,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1042.0,8.381,-1.474,Indoor,3
6846,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125206.jpg,2018-03-11 12:52:06,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1042.0,8.381,-1.474,Indoor,3
6847,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_125213.jpg,2018-03-11 12:52:13,12.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,900.0,8.17,-1.263,Indoor,3
6849,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_145459.jpg,2018-03-11 14:54:59,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,267.0,6.417,2.489,Dusk,1
6850,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_145501.jpg,2018-03-11 14:55:01,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,244.0,6.287,2.619,Dusk,1
6851,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_145506.jpg,2018-03-11 14:55:06,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,237.0,6.245,2.661,Dusk,1
6852,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_145514.jpg,2018-03-11 14:55:14,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,251.0,6.328,2.578,Dusk,1
6853,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_145516.jpg,2018-03-11 14:55:16,14.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.00834,6.906,211.0,6.077,2.829,Dusk,1
6854,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_165839.jpg,2018-03-11 16:58:39,16.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,646.0,7.692,-0.37,Indoor,3
6855,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_165849.jpg,2018-03-11 16:58:50,16.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,691.0,7.789,-0.882,Indoor,3
6857,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174149.jpg,2018-03-11 17:41:50,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,573.0,7.519,-0.197,Indoor,3
6858,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174152.jpg,2018-03-11 17:41:52,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,452.0,7.176,0.146,Dusk,1
6859,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174157.jpg,2018-03-11 17:41:57,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,452.0,7.176,0.146,Dusk,1
6860,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174158.jpg,2018-03-11 17:41:58,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,452.0,7.176,0.146,Dusk,1
6861,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174202.jpg,2018-03-11 17:42:02,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,466.0,7.22,0.102,Dusk,1
6862,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174204.jpg,2018-03-11 17:42:04,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,494.0,7.305,0.017,Dusk,1
6863,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174210.jpg,2018-03-11 17:42:10,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,466.0,7.22,0.102,Dusk,1
6864,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174213.jpg,2018-03-11 17:42:13,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,539.0,7.43,-0.108,Indoor,3
6865,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174924.jpg,2018-03-11 17:49:24,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,691.0,7.789,-0.882,Indoor,3
6866,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_174931.jpg,2018-03-11 17:49:31,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,776.0,7.956,-1.049,Indoor,3
6867,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_175007.jpg,2018-03-11 17:50:07,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,705.0,7.818,-0.496,Indoor,3
6868,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_175011.jpg,2018-03-11 17:50:11,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,626.0,7.646,-0.324,Indoor,3
6869,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_175014.jpg,2018-03-11 17:50:14,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.025,5.322,665.0,7.733,-0.411,Indoor,3
6870,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_175021.jpg,2018-03-11 17:50:21,17.0,Daytime,0,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,544.0,7.444,-0.537,Indoor,3
6871,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195422.jpg,2018-03-11 19:54:22,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,800.0,8.0,-1.093,Indoor,3
6872,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195425.jpg,2018-03-11 19:54:25,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,691.0,7.789,-0.882,Indoor,3
6873,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195432.jpg,2018-03-11 19:54:32,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,776.0,7.956,-1.049,Indoor,3
6874,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195433.jpg,2018-03-11 19:54:33,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,849.0,8.086,-1.179,Indoor,3
6875,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195435.jpg,2018-03-11 19:54:35,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,776.0,7.956,-1.049,Indoor,3
6877,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195647.jpg,2018-03-11 19:56:47,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,983.0,8.297,-1.39,Indoor,3
6878,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195649.jpg,2018-03-11 19:56:49,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,900.0,8.17,-1.263,Indoor,3
6879,AllBaby,0,C:\Users\shera\Pictures\2018\180301-ZAK-9TH-MONTH\180311-Zak-9M_195651.jpg,2018-03-11 19:56:51,19.0,Evening,1,Pixel XL,2,26.0,2.0,0.0,0.0,1.176591940823047,2.0,2.0,0.03333,4.907,1014.0,8.342,-1.435,Indoor,3
